acc_x, acc_y, angular_z, stamp, 
0.03908818960189819, 0.013119637966156006, 2.4373962493833866e-10, 1759349703959277059, 
-0.016708016395568848, -0.013769030570983887, 1.8817345176284965e-10, 1759349703989998315, 
-0.016606271266937256, 0.011296093463897705, 1.5578600898342821e-10, 1759349704021797210, 
-0.009229958057403564, 0.019936323165893555, 5.149359243351521e-11, 1759349704049532864, 
0.014230847358703613, 0.015969932079315186, -8.704395405464418e-11, 1759349704079440164, 
0.026827752590179443, -0.034428536891937256, -1.0974819960162601e-10, 1759349704101864751, 
-0.005548059940338135, -0.009411990642547607, -2.0268726111960658e-10, 1759349704129623633, 
-0.01615142822265625, 0.03184324502944946, -1.881064347159393e-10, 1759349704159874036, 
0.005396008491516113, -0.0027155280113220215, -2.4170108200208087e-10, 1759349704190028559, 
0.03755593299865723, -0.003215312957763672, -3.7124822942475767e-10, 1759349704219754205, 
-0.0201072096824646, -0.021313250064849854, -4.855046228192283e-10, 1759349704249786070, 
-0.016373753547668457, 0.005483388900756836, -5.009434878956839e-10, 1759349704279849629, 
0.0018616318702697754, 0.008809268474578857, -3.637795731757338e-10, 1759349704310360653, 
0.010963380336761475, -0.00048679113388061523, -1.8899474413701739e-06, 1759349704341903823, 
-0.0016205310821533203, -0.0042264461517333984, -1.9892831312093443e-06, 1759349704371872143, 
-0.033708930015563965, -0.006082117557525635, -2.879961386977292e-10, 1759349704399998414, 
-0.00454181432723999, 0.02436065673828125, -8.163575764820497e-11, 1759349704430018560, 
0.0010423660278320312, 0.006144702434539795, 8.67307801465505e-11, 1759349704460074244, 
0.00996476411819458, -0.015647530555725098, 9.172065042933106e-11, 1759349704490090095, 
-0.004590749740600586, -0.0012434124946594238, 8.507331170385436e-11, 1759349704520273631, 
-0.017167627811431885, -0.0029326677322387695, -3.3904029607070747e-11, 1759349704550194048, 
0.02240133285522461, -0.011709868907928467, 6.850794830779571e-11, 1759349704581659585, 
0.025666236877441406, -0.011337816715240479, -5.4018414440541634e-11, 1759349704620362026, 
-0.017756998538970947, -0.007353365421295166, -1.2834094165566312e-10, 1759349704650429930, 
-0.0053487420082092285, 0.0072743892669677734, -1.3661358480400315e-10, 1759349704679650930, 
0.0033912062644958496, 0.01988130807876587, -1.193944527333096e-10, 1759349704710853350, 
0.03882098197937012, -0.0089569091796875, -1.9781772908668966e-10, 1759349704742231113, 
0.0023317933082580566, -0.007158994674682617, -2.756350579599761e-10, 1759349704774579550, 
-0.023185431957244873, -0.008780121803283691, -3.6453539915225e-10, 1759349704811048122, 
-0.001683354377746582, -0.01222848892211914, -2.009322398169958e-06, 1759349704840714289, 
0.0034474730491638184, -0.03729516267776489, -1.3581530037399183e-10, 1759349704871023701, 
-0.01483464241027832, -0.00837475061416626, -6.497810600617728e-11, 1759349704902435305, 
-0.0293886661529541, -0.016946911811828613, 1.3152581202122615e-10, 1759349704933799169, 
-0.0060836076736450195, 0.04969203472137451, 3.927659558974859e-10, 1759349704961125616, 
0.01545017957687378, -0.00957709550857544, 1.996797368431947e-06, 1759349704990980620, 
-0.004466533660888672, -0.014869630336761475, 3.419365941188472e-10, 1759349705021113177, 
-0.024441063404083252, -0.003978550434112549, 4.2864422948638624e-10, 1759349705051192566, 
0.015074551105499268, 0.017721056938171387, 5.148273786875164e-10, 1759349705081353089, 
0.016799867153167725, 0.005172550678253174, 1.9953866308437435e-06, 1759349705111231978, 
0.009411275386810303, -0.01823568344116211, 4.723299496539408e-10, 1759349705141996931, 
-0.014092981815338135, -0.0036847591400146484, 5.063124047549244e-10, 1759349705173836190, 
-0.024835169315338135, 0.01615232229232788, 6.172526585682289e-10, 1759349705201478449, 
0.01673305034637451, 0.017785310745239258, 4.395309998156489e-10, 1759349705231447425, 
0.02220243215560913, -0.011227786540985107, 2.5217229434935556e-10, 1759349705261535155, 
-0.0014042258262634277, -0.0022602081298828125, 2.1521696731610694e-10, 1759349705291552702, 
-0.02485102415084839, 0.0031221508979797363, 2.1340275835978821e-10, 1759349705321561502, 
-0.006829619407653809, 0.01568847894668579, 1.9527317626974048e-10, 1759349705350646306, 
0.021851062774658203, 0.0011644363403320312, 1.0911836968760658e-10, 1759349705382232562, 
0.012628316879272461, 0.002787470817565918, 3.917937158515894e-11, 1759349705414343191, 
-0.010832786560058594, 0.010109484195709229, 6.845799369486338e-11, 1759349705441794547, 
-0.01253896951675415, 0.028186440467834473, 1.0644426277345302e-10, 1759349705471687776, 
0.011013031005859375, 0.012011110782623291, 9.531776838947175e-11, 1759349705503288307, 
0.009834766387939453, 0.024325847625732422, -0.0004961883546126398, 1759349705532478594, 
