acc_x, acc_y, angular_z, stamp, 
0.02391231060028076, -0.005456507205963135, 2.167729267830326e-12, 1759349693210911566, 
0.00944054126739502, -0.026975929737091064, -1.4836844736747875e-11, 1759349693240947050, 
-0.006761372089385986, 0.010831892490386963, -1.793660430475352e-11, 1759349693271000465, 
-0.017388522624969482, 0.0055130720138549805, -2.5358602907789906e-12, 1759349693301531352, 
0.007878720760345459, -0.010724306106567383, 8.508925645103278e-12, 1759349693333422847, 
0.031166553497314453, -0.016098082065582275, 1.5580602163319537e-11, 1759349693361183564, 
-0.003331899642944336, -0.026767969131469727, -2.282973911863819e-11, 1759349693392009052, 
-0.014244556427001953, 0.005822896957397461, -3.23072153676809e-11, 1759349693422088171, 
-0.0015730857849121094, 0.020273566246032715, -7.62546082479576e-12, 1759349693443550675, 
0.028727352619171143, 0.007451176643371582, -3.6260602591478694e-11, 1759349693481885842, 
0.0049201250076293945, -0.0015576481819152832, -8.413078421167262e-11, 1759349693511968923, 
-0.03667855262756348, -0.005101025104522705, -1.2530198040275884e-10, 1759349693542025353, 
-0.03831923007965088, -0.005121946334838867, -1.0075837772844e-10, 1759349693573718384, 
0.02655881643295288, 0.005595147609710693, -8.785117649077934e-11, 1759349693604445669, 
0.010336160659790039, -0.01610112190246582, -9.818684570003146e-11, 1759349693632173252, 
-0.025584936141967773, -0.012466132640838623, -1.0644265270149493e-10, 1759349693662117966, 
-0.03439939022064209, -0.005292534828186035, -3.974226946137534e-11, 1759349693684514952, 
0.034382522106170654, -0.0017885565757751465, -3.735127581313555e-11, 1759349693722000027, 
0.018214881420135498, -0.021695256233215332, 1.2352314701808052e-12, 1759349693752070590, 
8.791685104370117e-05, -0.019857347011566162, -1.0077633039648537e-11, 1759349693782125590, 
-0.03582793474197388, -0.014407873153686523, -1.96066837071118e-11, 1759349693813262007, 
0.002111494541168213, 0.030601024627685547, -1.845753329613954e-13, 1759349693845476389, 
0.03266412019729614, -0.01260232925415039, 3.352000621003088e-11, 1759349693882173912, 
0.005426526069641113, -0.005363583564758301, -1.685434162451193e-11, 1759349693912215076, 
-0.02885591983795166, -0.007140159606933594, -3.186596621078403e-11, 1759349693942189790, 
-0.016134142875671387, 0.032356441020965576, -2.4848701354411505e-11, 1759349693973294161, 
0.019744038581848145, -0.003720879554748535, -3.046232105744903e-11, 1759349694004652750, 
-0.012722432613372803, -0.017961859703063965, -1.5797248189340657e-06, 1759349694042385170, 
-0.04852914810180664, -0.00873643159866333, -1.9854689099457547e-06, 1759349694072405847, 
-0.006681859493255615, 0.018463075160980225, -1.6832721991252188e-12, 1759349694102870858, 
0.044877588748931885, -0.006726622581481934, -0.0002945284940134161, 1759349694133225798, 
1.6974550485610962, 0.06342262029647827, 0.009510287988290289, 1759349694165564178, 
0.4681943655014038, -0.08063513040542603, 0.021349205896174978, 1759349694192620525, 
1.5827109813690186, -0.0022428035736083984, 0.00451952906321916, 1759349694222906860, 
1.1227898597717285, 0.03441953659057617, -0.003197779825795297, 1759349694245530091, 
0.9088978171348572, -0.15376335382461548, -0.012267395167889732, 1759349694282787699, 
0.5400583744049072, -0.02642953395843506, 0.01629142377107165, 1759349694313081074, 
0.571704089641571, 0.092720627784729, 0.008565615339977808, 1759349694342993123, 
1.3500069379806519, -0.1292063593864441, -0.008625884955553576, 1759349694373434172, 
0.6696308851242065, 0.327156126499176, 0.00978970537933329, 1759349694404671629, 
0.5875700116157532, -0.38142699003219604, 0.004380481431245837, 1759349694433070919, 
0.007359683513641357, -0.10239261388778687, -0.003932143720847848, 1759349694463285253, 
-0.69761061668396, 0.40848249197006226, 0.00780882210250135, 1759349694493092205, 
-0.15224099159240723, -0.26106441020965576, 0.02120284322943472, 1759349694523140137, 
1.285925269126892, -0.011593639850616455, 0.02574311280126539, 1759349694553141043, 
-0.24535983800888062, -0.13330459594726562, -0.014064080997546495, 1759349694583234756, 
0.20557981729507446, 0.01232457160949707, -0.003528553793620788, 1759349694613481957, 
-0.30609142780303955, 0.17246568202972412, -0.007042208133315775, 1759349694645451543, 
-0.1769556999206543, -0.11565262079238892, -0.017391426338265424, 1759349694676049112, 
1.0618464946746826, -0.10852301120758057, -0.00760571087881497, 1759349694703502799, 
0.9774260520935059, 0.13979458808898926, 0.006016971183283079, 1759349694733451050, 
0.4627516269683838, 0.18762975931167603, -0.0026578700482813855, 1759349694763512238, 
0.27491283416748047, -0.2880028486251831, -0.01221400374213951, 1759349694793588202, 
-1.123215913772583, -0.026754438877105713, -0.017615721428676793, 1759349694821639643, 
-0.16076964139938354, 0.13447779417037964, 0.00895300868783258, 1759349694853715183, 
-0.3627541661262512, -0.08490437269210815, 0.006816937692667413, 1759349694885297064, 
-0.05821108818054199, -0.06675523519515991, -0.005706091659141965, 1759349694916812576, 
0.09505575895309448, -0.2430439591407776, -0.01691950346351235, 1759349694953858085, 
-0.0875391960144043, -0.18024641275405884, -0.017729125862175767, 1759349694984143445, 
-0.4185999035835266, -0.08324605226516724, -0.017885325912613593, 1759349695013996245, 
-0.20772552490234375, -0.004553318023681641, -0.005554371541609874, 1759349695045944394, 
-0.005959570407867432, 0.13275951147079468, -0.021895877124279935, 1759349695077546703, 
0.1458790898323059, -0.0952221155166626, -0.030615179794964243, 1759349695104138875, 
0.6002227067947388, 0.07527363300323486, -0.003292062369264385, 1759349695134130003, 
-0.41727715730667114, 0.011069953441619873, 0.007769193173849602, 1759349695157624474, 
0.19007843732833862, -0.14942455291748047, 0.0006464597841556764, 1759349695194216697, 
-0.5018070340156555, 0.13899242877960205, 0.011284910709391497, 1759349695254469734, 
0.22185951471328735, 0.023024559020996094, 0.006235453453477185, 1759349695285393591, 
-0.039574623107910156, -0.31291812658309937, -0.011559097122313717, 1759349695317603760, 
0.13623154163360596, 0.00017124414443969727, -0.008284449719311159, 1759349695354595956, 
-0.3654410243034363, 0.21163815259933472, -0.007056615528951883, 1759349695384607387, 
-0.2195570468902588, -0.20992708206176758, -0.016795831145057546, 1759349695413634870, 
0.3759506344795227, -0.31003421545028687, 0.012723323676058232, 1759349695445269110, 
-0.7780442833900452, -0.21835100650787354, 0.007046312258525493, 1759349695477482246, 
