x, y, th, stamp, 
-2.948408603668213, -6.378994941711426, 0.06166448871912101, 1759349660928583294, 
-2.9391093254089355, -6.378163814544678, 0.0799398843934206, 1759349660992617203, 
-2.932302236557007, -6.3775248527526855, 0.094016984285445, 1759349661040614276, 
-2.9255177974700928, -6.3766398429870605, 0.10824521895964921, 1759349661087681777, 
-2.9186930656433105, -6.375864505767822, 0.1230373787569122, 1759349661135761196, 
-2.9121007919311523, -6.374722480773926, 0.13695903580585514, 1759349661184615613, 
-2.905203342437744, -6.37369441986084, 0.15102363009236247, 1759349661232113975, 
-2.898287296295166, -6.372432231903076, 0.16435573141466409, 1759349661280552789, 
-2.8894925117492676, -6.370669841766357, 0.1829409523863179, 1759349661344060465, 
-2.8829598426818848, -6.36932897567749, 0.1979188842030748, 1759349661391744231, 
-2.8762247562408447, -6.3677449226379395, 0.21213558480770395, 1759349661439975449, 
-2.8694169521331787, -6.366227626800537, 0.22666487481054964, 1759349661488782440, 
-2.8626296520233154, -6.364640712738037, 0.2405834188750843, 1759349661535638405, 
-2.856160879135132, -6.362823486328125, 0.25532967631620157, 1759349661583636957, 
-2.8497507572174072, -6.361056804656982, 0.27031925655040295, 1759349661631856954, 
-2.8408193588256836, -6.358538627624512, 0.28987005787159875, 1759349661696387362, 
-2.834226369857788, -6.356504917144775, 0.30445216429207383, 1759349661743717944, 
-2.8277976512908936, -6.354404449462891, 0.319386620041169, 1759349661791730652, 
-2.821229934692383, -6.35206937789917, 0.3337525527966115, 1759349661839787649, 
-2.814436674118042, -6.349596977233887, 0.34861084319542995, 1759349661888639472, 
-2.808316946029663, -6.347106456756592, 0.362168510240655, 1759349661935820213, 
-2.802086591720581, -6.344539165496826, 0.3761135303447379, 1759349661983694252, 
-2.795672655105591, -6.341752529144287, 0.3901610904406019, 1759349662031729839, 
-2.7894649505615234, -6.3391289710998535, 0.4048142492981934, 1759349662080328118, 
-2.7812490463256836, -6.335279941558838, 0.4228795401518651, 1759349662145191505, 
-2.775111675262451, -6.3324503898620605, 0.4362782910105987, 1759349662192263789, 
-2.7690536975860596, -6.3293375968933105, 0.45013507281750925, 1759349662240051819, 
-2.7627182006835938, -6.326256275177002, 0.4647977128221676, 1759349662287771591, 
-2.756728410720825, -6.322983741760254, 0.47917620114555454, 1759349662335638474, 
-2.7507147789001465, -6.319807052612305, 0.4935219677503892, 1759349662383789920, 
-2.74485445022583, -6.3162641525268555, 0.5075539824938637, 1759349662431803744, 
-2.738670825958252, -6.312865734100342, 0.5226739542210547, 1759349662481016425, 
-2.7330806255340576, -6.309399604797363, 0.536697669864187, 1759349662527925204, 
-2.726801872253418, -6.305662631988525, 0.5509596707237584, 1759349662575689422, 
-2.7193541526794434, -6.300678253173828, 0.5695570616880216, 1759349662640792826, 
-2.7137439250946045, -6.296896457672119, 0.5840653704336566, 1759349662687647079, 
-2.708242177963257, -6.292906761169434, 0.5980886228464584, 1759349662735670847, 
-2.7027831077575684, -6.289052963256836, 0.6119690882066487, 1759349662783689972, 
-2.6971209049224854, -6.284718036651611, 0.6262143970020629, 1759349662832755939, 
-2.6915996074676514, -6.280632495880127, 0.6408975859899864, 1759349662880645616, 
-2.6862807273864746, -6.2762861251831055, 0.6548444904757225, 1759349662929203257, 
-2.681023359298706, -6.27230167388916, 0.6688698816395685, 1759349662976527320, 
-2.6739516258239746, -6.266341686248779, 0.6881632388165618, 1759349663040633878, 
-2.6686480045318604, -6.261852264404297, 0.702404931771784, 1759349663087646365, 
-2.663632869720459, -6.2573442459106445, 0.7168745193493083, 1759349663135678056, 
-2.6586039066314697, -6.252689838409424, 0.7303206951423551, 1759349663183654255, 
-2.653456449508667, -6.247872829437256, 0.7446948212596708, 1759349663232766103, 
-2.6486053466796875, -6.243256092071533, 0.7592144252714462, 1759349663279690579, 
-2.6438076496124268, -6.238431453704834, 0.7740395169236914, 1759349663327928314, 
-2.637416362762451, -6.2319655418396, 0.7928043995690323, 1759349663393137652, 
-2.6327764987945557, -6.227148532867432, 0.8058392389784985, 1759349663439803958, 
-2.628268241882324, -6.22216796875, 0.8194446074788483, 1759349663487996645, 
-2.6234426498413086, -6.21703577041626, 0.8344355937439363, 1759349663536654649, 
-2.6190896034240723, -6.211891174316406, 0.8485069637777933, 1759349663583663825, 
-2.6145126819610596, -6.206611633300781, 0.8630747250289609, 1759349663632863945, 
-2.6103920936584473, -6.201406002044678, 0.877010977468202, 1759349663679906360, 
-2.6046950817108154, -6.194375991821289, 0.8964078267063198, 1759349663744348622, 
-2.600384473800659, -6.188575744628906, 0.9109828999783676, 1759349663793002633, 
-2.5976290702819824, -6.1850504875183105, 0.9208426716828019, 1759349663824769308, 
-2.5921790599823, -6.1774821281433105, 0.9395717626368624, 1759349663887671530, 
-2.5881664752960205, -6.1720380783081055, 0.9549620317320875, 1759349663936693012, 
-2.5844814777374268, -6.166452407836914, 0.9690448964005651, 1759349663983659106, 
-2.5804996490478516, -6.160701751708984, 0.9835705437381428, 1759349664032661592, 
-2.5769636631011963, -6.155106544494629, 0.9971741826718672, 1759349664080120164, 
-2.5735621452331543, -6.149270534515381, 1.0117446533749934, 1759349664128563204, 
-2.5689504146575928, -6.141274929046631, 1.0311749263894492, 1759349664193043351, 
-2.56558895111084, -6.135368347167969, 1.0454651014183527, 1759349664240661106, 
-2.56235933303833, -6.12949800491333, 1.059549311870553, 1759349664287864513, 
-2.5589511394500732, -6.123324871063232, 1.0744061917629202, 1759349664336804237, 
-2.555769681930542, -6.117042541503906, 1.0877680932062572, 1759349664384260144, 
-2.552456855773926, -6.110804080963135, 1.1021890690179224, 1759349664432741376, 
-2.5496225357055664, -6.1048078536987305, 1.1161658920717288, 1759349664480394241, 
-2.5467262268066406, -6.098557949066162, 1.130155434065041, 1759349664528420700, 
-2.543898344039917, -6.092177391052246, 1.1447398286079862, 1759349664577045471, 
-2.5403051376342773, -6.083861351013184, 1.1639265799136893, 1759349664640867538, 
-2.537686347961426, -6.0776824951171875, 1.1779148392955763, 1759349664687647295, 
-2.5355093479156494, -6.072175025939941, 1.1899574828593436, 1759349664736862674, 
-2.5343096256256104, -6.069198131561279, 1.1971421221001113, 1759349664784958267, 
-2.533630132675171, -6.068162441253662, 1.2020479369839294, 1759349664831720017, 
-2.5337653160095215, -6.068268775939941, 1.2020479369839294, 1759349664880610840, 
-2.533822536468506, -6.068584442138672, 1.2020479369839294, 1759349664928355664, 
-2.533825635910034, -6.068509578704834, 1.2020479369839294, 1759349664991976362, 
-2.533320903778076, -6.0669755935668945, 1.206480637145931, 1759349665040868996, 
-2.5321547985076904, -6.0635986328125, 1.2131847090159866, 1759349665087926644, 
-2.5303306579589844, -6.058335781097412, 1.223527027861353, 1759349665136811400, 
-2.528079032897949, -6.051823139190674, 1.2375491518302115, 1759349665184640481, 
-2.525683641433716, -6.044747352600098, 1.2522423252577135, 1759349665232408008, 
-2.5236189365386963, -6.038023471832275, 1.267114279148079, 1759349665280291358, 
-2.521610736846924, -6.031360149383545, 1.2822722974318141, 1759349665328485575, 
-2.5191032886505127, -6.022407531738281, 1.3020341278747518, 1759349665391692337, 
-2.5174551010131836, -6.015769958496094, 1.3157909037836748, 1759349665440024294, 
-2.5158326625823975, -6.009092807769775, 1.3301553844662948, 1759349665488030894, 
-2.5145351886749268, -6.002274990081787, 1.3446779988960262, 1759349665536671546, 
-2.5128989219665527, -5.995380878448486, 1.360145106154502, 1759349665586084370, 
-2.511791706085205, -5.988840103149414, 1.373543452078375, 1759349665632749996, 
-2.5105302333831787, -5.982329845428467, 1.3877520668236398, 1759349665680503255, 
-2.509145975112915, -5.973087310791016, 1.406455924646402, 1759349665744843334, 
-2.5081193447113037, -5.966385841369629, 1.4211340815999782, 1759349665792184977, 
-2.5072216987609863, -5.959700584411621, 1.434831755739111, 1759349665839889484, 
-2.5063741207122803, -5.9529948234558105, 1.4490390462659963, 1759349665888541754, 
-2.5057687759399414, -5.9459147453308105, 1.4633567807406453, 1759349665937659698, 
-2.5050768852233887, -5.939126968383789, 1.4781866511744546, 1759349665984706674, 
-2.5046558380126953, -5.932250499725342, 1.4925156950779765, 1759349666032782276, 
-2.504115581512451, -5.923060894012451, 1.5113529336153748, 1759349666098105373, 
-2.5040488243103027, -5.91886568069458, 1.5197832134669056, 1759349666127871970, 
-2.5037972927093506, -5.909664154052734, 1.5389274241317266, 1759349666192669781, 
-2.503706693649292, -5.902842044830322, 1.5529478738874583, 1759349666239677229, 
-2.5037314891815186, -5.896121025085449, 1.5672853156613573, 1759349666287667310, 
-2.503782272338867, -5.888927936553955, 1.5814865787115822, 1759349666337681107, 
-2.5040409564971924, -5.882199287414551, 1.5947044573008913, 1759349666384681828, 
-2.5043652057647705, -5.875711441040039, 1.6092772799605979, 1759349666431774616, 
-2.504711389541626, -5.869041442871094, 1.623365371928827, 1759349666479679848, 
-2.505476474761963, -5.859498023986816, 1.6431315058830775, 1759349666545479979, 
-2.5061070919036865, -5.852904319763184, 1.6567921930896286, 1759349666591788832, 
-2.5068960189819336, -5.845865249633789, 1.671202003925315, 1759349666640812305, 
-2.5078063011169434, -5.839155673980713, 1.6855402562974537, 1759349666688735182, 
-2.5086863040924072, -5.832137107849121, 1.7001854218987855, 1759349666737723697, 
-2.5097672939300537, -5.825279712677002, 1.7142195290239681, 1759349666784732815, 
-2.5105721950531006, -5.819640159606934, 1.7275230149544591, 1759349666832772970, 
-2.5113277435302734, -5.815082550048828, 1.7374839550880963, 1759349666897192186, 
-2.511786460876465, -5.812468528747559, 1.7429062471775347, 1759349666928910076, 
-2.513542413711548, -5.803765296936035, 1.7607868438962497, 1759349666992667738, 
-2.515073537826538, -5.796463489532471, 1.775133934224802, 1759349667039658155, 
-2.5166068077087402, -5.78958797454834, 1.7904812851854621, 1759349667087694358, 
-2.5182838439941406, -5.782907009124756, 1.804579025904595, 1759349667136738602, 
-2.520004987716675, -5.77630615234375, 1.8190466288612266, 1759349667184668261, 
-2.521904230117798, -5.769800186157227, 1.8322934012976364, 1759349667231780760, 
-2.5243399143218994, -5.761010646820068, 1.8517331637163907, 1759349667297465192, 
-2.526646614074707, -5.754627704620361, 1.8659187791990755, 1759349667344967333, 
-2.5287129878997803, -5.748164653778076, 1.880657154327443, 1759349667393626867, 
-2.5310940742492676, -5.741560935974121, 1.8944274503720184, 1759349667440700687, 
-2.5333199501037598, -5.73504114151001, 1.9087718021953186, 1759349667488898429, 
-2.5358028411865234, -5.728714942932129, 1.923611923952895, 1759349667535695175, 
-2.5382461547851562, -5.722257614135742, 1.938018521387458, 1759349667584695547, 
-2.5408835411071777, -5.715980052947998, 1.9515215871300198, 1759349667631803612, 
-2.5446503162384033, -5.707247257232666, 1.9707899834451914, 1759349667697185073, 
-2.547393560409546, -5.701161861419678, 1.9848116436788126, 1759349667745246789, 
-2.5502028465270996, -5.695061683654785, 1.9985172757214815, 1759349667792029497, 
-2.5533180236816406, -5.68872594833374, 2.012771082974428, 1759349667840696228, 
-2.5565733909606934, -5.68250846862793, 2.0274424062332144, 1759349667889691588, 
-2.559734582901001, -5.676437854766846, 2.0419403028829586, 1759349667936704451, 
-2.5630290508270264, -5.670355319976807, 2.0558096282027654, 1759349667984755433, 
-2.5663340091705322, -5.664663314819336, 2.069753544289252, 1759349668032138685, 
-2.571171760559082, -5.656753063201904, 2.089748204262852, 1759349668097281576, 
-2.5746521949768066, -5.650814533233643, 2.104815825388052, 1759349668144855297, 
-2.5783655643463135, -5.645084381103516, 2.1189883798988225, 1759349668192132398, 
-2.581939935684204, -5.6393537521362305, 2.1341523212786813, 1759349668240023388, 
-2.5859179496765137, -5.6335883140563965, 2.148197528483134, 1759349668288702209, 
-2.5888919830322266, -5.628970146179199, 2.1602682796059356, 1759349668336732417, 
-2.5923993587493896, -5.623982906341553, 2.172163946513389, 1759349668384676058, 
-2.5963783264160156, -5.618526458740234, 2.18651056901167, 1759349668432741460, 
-2.6021482944488525, -5.610954761505127, 2.205871323114974, 1759349668497989403, 
-2.6046948432922363, -5.60761833190918, 2.215030620119583, 1759349668528430684, 
-2.610278367996216, -5.600647449493408, 2.2336401014922074, 1759349668593208048, 
-2.6145544052124023, -5.5953049659729, 2.248017511180257, 1759349668640921185, 
-2.619091033935547, -5.590009689331055, 2.2620605578483852, 1759349668688861918, 
-2.6235239505767822, -5.584918022155762, 2.276849754224956, 1759349668736685749, 
-2.628070831298828, -5.580000400543213, 2.2912216572088018, 1759349668784694802, 
-2.6326475143432617, -5.575133323669434, 2.3054118526478993, 1759349668832794692, 
-2.637490749359131, -5.5701093673706055, 2.3198640350888287, 1759349668881846132, 
-2.64370059967041, -5.563520908355713, 2.338169268604887, 1759349668945007145, 
-2.6469967365264893, -5.560256004333496, 2.3473153266981073, 1759349668976687865, 
-2.6535604000091553, -5.553648948669434, 2.3663447468643715, 1759349669042186171, 
-2.658473014831543, -5.5490264892578125, 2.379359287413237, 1759349669088841057, 
-2.6634814739227295, -5.5442681312561035, 2.3940375134131866, 1759349669137175237, 
-2.6684179306030273, -5.539945602416992, 2.408224608719141, 1759349669184723234, 
-2.673839569091797, -5.535144805908203, 2.4226554923385386, 1759349669232922188, 
-2.6806318759918213, -5.529520034790039, 2.44224202173714, 1759349669297363509, 
-2.685945987701416, -5.52525520324707, 2.4561615147212437, 1759349669344693178, 
-2.689497709274292, -5.522445201873779, 2.465625315486038, 1759349669376856740, 
-2.6965951919555664, -5.5171308517456055, 2.4848409088388106, 1759349669439846133, 
-2.7021121978759766, -5.513002872467041, 2.5006865473401985, 1759349669488820706, 
-2.707559823989868, -5.508976936340332, 2.515409147777901, 1759349669537029006, 
-2.713156223297119, -5.5051188468933105, 2.5293674093363503, 1759349669584729221, 
-2.7187397480010986, -5.5013227462768555, 2.543138417837111, 1759349669633244557, 
-2.7245068550109863, -5.497720718383789, 2.556975585207401, 1759349669681299513, 
-2.732448101043701, -5.492649078369141, 2.5753556012767738, 1759349669745034608, 
-2.738048791885376, -5.489330291748047, 2.589166565969723, 1759349669792642533, 
-2.744060516357422, -5.485865592956543, 2.603618785214436, 1759349669841562433, 
-2.7498648166656494, -5.4825439453125, 2.617785478849177, 1759349669888848647, 
-2.7557616233825684, -5.479301929473877, 2.631759253265413, 1759349669936876542, 
-2.761890172958374, -5.476241111755371, 2.645939886041578, 1759349669984800248, 
-2.7679460048675537, -5.4731597900390625, 2.6604418519997193, 1759349670032858392, 
-2.776118516921997, -5.4691948890686035, 2.678847307245716, 1759349670096789116, 
-2.780365228652954, -5.467192649841309, 2.688408843173014, 1759349670129120895, 
-2.788750171661377, -5.463314533233643, 2.707723431621441, 1759349670194615364, 
-2.794806957244873, -5.460737705230713, 2.721800368355004, 1759349670240770477, 
-2.8013274669647217, -5.457989692687988, 2.73624487995919, 1759349670288772134, 
-2.8065547943115234, -5.455933570861816, 2.749193181836223, 1759349670336706639, 
-2.809624671936035, -5.454558849334717, 2.757683291581766, 1759349670384851849, 
-2.810835599899292, -5.453953742980957, 2.762024152018942, 1759349670434116142, 
-2.8109090328216553, -5.453924655914307, 2.762024152018942, 1759349670479814711, 
-2.8107829093933105, -5.453900337219238, 2.762024152018942, 1759349670528637423, 
-2.8107566833496094, -5.453978061676025, 2.7614085171599227, 1759349670576875608, 
-2.8107566833496094, -5.453978061676025, 2.7614085171599227, 1759349670640882354, 
-2.8107566833496094, -5.453978061676025, 2.7614085171599227, 1759349670688881562, 
-2.8121042251586914, -5.453629970550537, 2.764294860745335, 1759349670736817723, 
-2.8153655529022217, -5.452558994293213, 2.7703562565146655, 1759349670784868866, 
-2.8204379081726074, -5.450829982757568, 2.780507707486941, 1759349670833532947, 
-2.8266351222991943, -5.4488067626953125, 2.7942823916376796, 1759349670881307798, 
-2.836153745651245, -5.445858955383301, 2.814532042920612, 1759349670945032698, 
-2.8428454399108887, -5.4437384605407715, 2.8292453495225205, 1759349670993377353, 
-2.849285364151001, -5.441816806793213, 2.8432211673669863, 1759349671041550222, 
-2.8557162284851074, -5.439912796020508, 2.8584208327143408, 1759349671089310856, 
-2.8623876571655273, -5.438385963439941, 2.8732957939027646, 1759349671136870011, 
-2.8692493438720703, -5.436500072479248, 2.8886673440159987, 1759349671185867949, 
-2.8756959438323975, -5.43518590927124, 2.902203607925831, 1759349671232952197, 
-2.884427309036255, -5.433202743530273, 2.9203848794302343, 1759349671296778056, 
-2.887932777404785, -5.432428359985352, 2.9273004392367046, 1759349671328924059, 
-2.8920137882232666, -5.431417942047119, 2.937077081407611, 1759349671393277506, 
-2.8929848670959473, -5.431222915649414, 2.9391987596474785, 1759349671441079989, 
-2.892803192138672, -5.431219100952148, 2.9391987596474785, 1759349671488845712, 
-2.8935744762420654, -5.431114673614502, 2.94055629132108, 1759349671536675405, 
-2.897085189819336, -5.430634498596191, 2.946973589376651, 1759349671585904604, 
-2.9022865295410156, -5.429544448852539, 2.957197186471728, 1759349671633555971, 
-2.908905267715454, -5.428534030914307, 2.9692728298787796, 1759349671680912390, 
-2.918617010116577, -5.427006721496582, 2.9892916901036273, 1759349671745398280, 
-2.925520181655884, -5.426153182983398, 3.0041659177415885, 1759349671792666806, 
-2.932173490524292, -5.425204277038574, 3.018362288043049, 1759349671841168419, 
-2.9388415813446045, -5.424456596374512, 3.031197069264123, 1759349671889209627, 
-2.946058750152588, -5.4237284660339355, 3.045424475603643, 1759349671938446030, 
-2.9527053833007812, -5.423098564147949, 3.0598213731872805, 1759349671985063278, 
-2.9593372344970703, -5.4226861000061035, 3.075093274363719, 1759349672033083017, 
-2.9660706520080566, -5.422234535217285, 3.0897469486147795, 1759349672081074767, 
-2.9752817153930664, -5.421938419342041, 3.1093616494157468, 1759349672145594549, 
-2.9820992946624756, -5.421885013580322, 3.1238973132521917, 1759349672192721187, 
-2.98663592338562, -5.421866416931152, 3.1335701937036107, 1759349672225275871, 
-2.995879888534546, -5.4219746589660645, -3.1306712620797335, 1759349672288887480, 
-3.002570867538452, -5.4221086502075195, -3.1167879105926035, 1759349672336734195, 
-3.009373664855957, -5.422338008880615, -3.102492094782193, 1759349672384732494, 
-3.0163660049438477, -5.422624111175537, -3.0883753296663095, 1759349672431712880, 
-3.0258617401123047, -5.423216819763184, -3.0690545957519335, 1759349672497976879, 
-3.0324654579162598, -5.423763275146484, -3.0550251117849205, 1759349672545047185, 
-3.0391433238983154, -5.4244256019592285, -3.041155805643263, 1759349672591808842, 
-3.0461013317108154, -5.425013065338135, -3.0266687839196336, 1759349672640901900, 
-3.053011178970337, -5.425994873046875, -3.012089274637484, 1759349672688792469, 
-3.0598552227020264, -5.426734924316406, -2.9977364678532847, 1759349672737878480, 
-3.066471815109253, -5.427791118621826, -2.9842188518786497, 1759349672784884595, 
-3.073108434677124, -5.428873538970947, -2.97019360400528, 1759349672832729817, 
-3.0796446800231934, -5.430160999298096, -2.9565549114920016, 1759349672881504695, 
-3.0863747596740723, -5.431368350982666, -2.941917664972591, 1759349672928733647, 
-3.095296621322632, -5.433408737182617, -2.9228145880305596, 1759349672992731963, 
-3.101935863494873, -5.434856414794922, -2.908313025815227, 1759349673040919066, 
-3.106304407119751, -5.436007976531982, -2.8993251219424994, 1759349673073395655, 
-3.115112543106079, -5.438263416290283, -2.8805658721712395, 1759349673136917221, 
-3.121750593185425, -5.4400153160095215, -2.8658261486437153, 1759349673184856398, 
-3.1282713413238525, -5.44202995300293, -2.8516598032356266, 1759349673233012754, 
-3.134718656539917, -5.444125652313232, -2.8371181113486497, 1759349673281040742, 
-3.143251657485962, -5.447121620178223, -2.818016951783549, 1759349673344973530, 
-3.14745831489563, -5.448609828948975, -2.8080702506092576, 1759349673377337804, 
-3.155972957611084, -5.451725482940674, -2.7890167391312235, 1759349673440748782, 
-3.162304401397705, -5.45435094833374, -2.775007237451433, 1759349673488888674, 
-3.1684956550598145, -5.45684814453125, -2.760735511639758, 1759349673536882875, 
-3.174806594848633, -5.459429740905762, -2.7465329524740953, 1759349673584907038, 
-3.18114972114563, -5.461910247802734, -2.732572723835797, 1759349673633076962, 
-3.189474105834961, -5.465518474578857, -2.7141668395575276, 1759349673696777997, 
-3.195716142654419, -5.468531608581543, -2.6999044152458502, 1759349673744639950, 
-3.1997976303100586, -5.47048282623291, -2.6904959549788763, 1759349673777604283, 
-3.2081775665283203, -5.474503993988037, -2.6724689270631683, 1759349673840833265, 
-3.214444160461426, -5.47768497467041, -2.658471131974866, 1759349673889772807, 
-3.2204527854919434, -5.480940818786621, -2.644085906353729, 1759349673937216773, 
-3.2264533042907715, -5.4841084480285645, -2.629028986581122, 1759349673984825794, 
-3.23225474357605, -5.487571716308594, -2.6149764011062966, 1759349674032950576, 
-3.238248348236084, -5.490910053253174, -2.600660565864993, 1759349674080860754, 
-3.2459022998809814, -5.495734691619873, -2.5817239171056268, 1759349674144850508, 
-3.2497365474700928, -5.498086929321289, -2.571592879394191, 1759349674177152458, 
