e, e_dot, e_int, stamp, 
0.7857841660055792, -7.702959794663995e-06, 0.10736293694792876, 1761316372534323607, 
0.7816557196406825, -0.04097953153698295, 0.1087724346231368, 1761316372584705131, 
0.7691367259522097, -0.13363757385002162, 0.13777708457534896, 1761316372652254330, 
0.7579616326588373, -0.22274618219109, 0.12756299058292775, 1761316372695208880, 
0.7404841071472043, -0.30784437706522666, 0.10443795152075547, 1761316372744368247, 
0.7181577548409278, -0.3974143670855447, 0.11081003910620309, 1761316372795190712, 
0.6946209161621654, -0.4646284391598675, 0.10643700756038413, 1761316372843229388, 
0.6692950649092155, -0.49826238473467843, 0.10205656170839729, 1761316372893224283, 
0.6485725288710934, -0.5044495851701938, 0.09181746786687342, 1761316372934477082, 
0.627364794999318, -0.4618033114457041, 0.08908623274221752, 1761316372984818720, 
0.6015603778571113, -0.4015892417317274, 0.11068764419563108, 1761316373052386834, 
0.576501648866062, -0.32602839949569795, 0.1447276530734933, 1761316373145143859, 
0.5511364014731099, -0.26703919243404695, 0.16329272251167104, 1761316373241252056, 
0.5283081562406793, -0.23236031169284355, 0.17370587241193453, 1761316373354940375, 
0.5136890869593216, -0.17628467178489535, 0.1672874085908135, 1761316373451262571, 
0.4992406635868794, -0.15281125557680114, 0.14659842611154844, 1761316373545175024, 
0.48274830691425263, -0.16259640961466976, 0.14221353430234146, 1761316373641428541, 
0.46188854750156516, -0.17735013239145425, 0.15162093563996773, 1761316373755194134, 
0.44116115834093034, -0.19956812656640097, 0.14538688268827635, 1761316373851252601, 
0.4182319426419437, -0.22994706881725546, 0.12551270384480714, 1761316373945180431, 
0.3955703145390468, -0.23989667459720626, 0.11927350003939975, 1761316374041335433, 
0.3702449737114927, -0.2537380953618168, 0.1120890382485888, 1761316374134512470, 
0.33728755004119815, -0.2762333638512873, 0.11615767367970098, 1761316374251937146, 
0.31277572690031796, -0.2731078733656489, 0.10699541442331377, 1761316374344244018, 
0.2887158333655989, -0.2518129787329617, 0.09076369063907772, 1761316374445302528, 
0.2625387729048151, -0.23846006585707408, 0.0910077719498088, 1761316374554902761, 
0.2464899955063965, -0.20269970389533726, 0.08215000399646707, 1761316374651258178, 
0.2317659015263004, -0.16165968045626466, 0.07048005570053331, 1761316374745185058, 
0.2196776443058095, -0.13877238742161224, 0.06770265024095803, 1761316374845267052, 
0.2120130057559303, -0.10308163891482289, 0.06297966009393312, 1761316374935038214, 
0.20620482357646996, -0.06766943617574561, 0.0657127486336204, 1761316375051296884, 
0.20196820883703193, -0.047742443225650785, 0.06490817646654036, 1761316375144356620, 
0.1987853234443715, -0.03853188909250625, 0.05886946602769732, 1761316375245278779, 
0.19482113125068679, -0.03803724871275653, 0.05655939501419687, 1761316375334288793, 
0.18687909651104406, -0.05618804343399734, 0.059813454683214, 1761316375451359549, 
0.18165717676023718, -0.061752053340696486, 0.05940078753415268, 1761316375545170152, 
0.17304747470925474, -0.07083262307981703, 0.05251264855713646, 1761316375645282091, 
0.1590532323658831, -0.10665056515537001, 0.05395557658837046, 1761316375755212969, 
0.1467572018696257, -0.1280113990520389, 0.049191753732356416, 1761316375850736581, 
0.13451654193079554, -0.12914820624125273, 0.04182932476522398, 1761316375945205075, 
0.12342057576367849, -0.1201821130260339, 0.0393810917720966, 1761316376045358002, 
0.11400348335954746, -0.10779749313413159, 0.03533558524799672, 1761316376135211679, 
0.10121679666177419, -0.10779337947109428, 0.03475737460886574, 1761316376250633733, 
0.09085565891902192, -0.11016624035813627, 0.03213808377607409, 1761316376345212399, 
0.08378052926975399, -0.09010417466097059, 0.026855789129218117, 1761316376445344616, 
0.08199751962093871, -0.04525609266370188, 0.02437210275378756, 1761316376535149278, 
0.08003894403320111, -0.018387428873399177, 0.02526457607183654, 1761316376650900593, 
0.08148361383856595, -0.0007230351403098734, 0.0254611865449523, 1761316376744258825, 
0.07991399115633613, -0.00010768128973670348, 0.023346786571083144, 1761316376844299535, 
0.08053140330594388, -0.00444782471507272, 0.02309384843325142, 1761316376935173082, 
0.07986928255845105, 0.0005292569553979822, 0.02478996714960139, 1761316377050612087, 
0.0794751714280556, -0.004951747367523364, 0.025186909124632555, 1761316377145172616, 
0.07688157750292424, -0.015169577173938681, 0.022873894781743676, 1761316377244273172, 
0.07252115917205493, -0.0372075100593861, 0.021684322274198163, 1761316377334656367, 
0.06559641394825444, -0.05403165446592238, 0.02216035171069889, 1761316377450416793, 
0.06250449995794216, -0.04638270270275317, 0.02102609435264199, 1761316377544265350, 
0.05686235793528971, -0.044674656621079056, 0.017930364634837017, 1761316377644297064, 
0.049625288342274754, -0.06110772506647723, 0.01774397738042888, 1761316377754263007, 
0.04501825959266581, -0.0570306534274931, 0.015563414864126619, 1761316377849746677, 
0.04295669056421658, -0.03502570073550608, 0.013074934828867527, 1761316377944305335, 
0.03848168776872607, -0.03328159112202122, 0.012300043005683521, 1761316378044280443, 
0.0339122395160294, -0.04776801701361396, 0.01095654417725111, 1761316378134274741, 
0.031204392080098176, -0.03705675489471002, 0.010671584505644973, 1761316378250298930, 
0.028800430561667145, -0.02433009852782303, 0.009906444971712669, 1761316378345236301, 
0.02831711869452269, -0.015099854680207433, 0.00856785036105277, 1761316378444313016, 
0.028721837624397617, -0.00019011627861565544, 0.008114214275168796, 1761316378534292038, 
0.029855536479895584, 0.006922227180156457, 0.009179328540002456, 1761316378655588282, 
0.030158997742711025, 0.006365875132913294, 0.009358989865995726, 1761316378745231243, 
0.030531879522896155, 0.0035752301204179924, 0.008541952277579316, 1761316378844263944, 
0.03050078317821303, 0.001710756631179642, 0.008640464587644062, 1761316378934732444, 
0.031080226518053533, 0.002210581799241173, 0.009767438222308142, 1761316379056339329, 
0.031087140329017382, 0.002421769058579692, 0.009707647122354422, 1761316379144246654, 
0.02992962706262936, -0.005743986888089862, 0.00865623785517149, 1761316379244320228, 
0.02638917721121381, -0.021862453351708805, 0.009184969035934253, 1761316379354414717, 
0.025594721214278082, -0.02001066972827857, 0.008647243913186773, 1761316379455451268, 
0.02298973525289294, -0.01844167448306728, 0.007152516066870424, 1761316379545215555, 
0.019897953592762363, -0.03011887310694291, 0.006464891951502506, 1761316379644255720, 
0.018438302405111795, -0.02361049311268791, 0.005833580368260003, 1761316379735463776, 
0.012185486347034535, -0.039530427406568994, 0.004808883803446163, 1761316379834624602, 
0.011405152481521519, -0.0350832582131102, 0.004390445100436964, 1761316379944388625, 
0.011076456287780978, -0.005200218748687866, 0.003633700388802672, 1761316380044258572, 
0.005612852299250237, -0.026462949098344186, 0.002949164665902029, 1761316380154334967, 
0.004353441780008627, -0.031102424971771597, 0.0022122939555051127, 1761316380254525188, 
0.0027105110254399545, -0.015341014363316603, 0.0012100046284409442, 1761316380345235532, 
0.002628151394171274, -0.009471485046014482, 0.0009197964866737697, 1761316380444328448, 
0.0029505927333337567, 0.0013750678367648618, 0.0007838666246382722, 1761316380534363894, 
