e, e_dot, e_int, stamp, 
1.4141997228365137, -0.00013652098481071825, 0.21228351307979748, 1761312338304170522, 
1.4129476890721806, -0.012648344582420397, 0.21362732802100884, 1761312338354204546, 
1.4104669382752044, -0.04352314831817324, 0.1907594347980487, 1761312338394202044, 
1.4063323669938075, -0.07316033271748189, 0.18831801173431947, 1761312338443249121, 
1.4009527430295674, -0.09556372978407104, 0.20963114462412094, 1761312338493606249, 
1.3943302136250424, -0.11969757188245461, 0.21073981265481936, 1761312338543562832, 
1.3845135553115577, -0.1480963851292958, 0.22978573437615413, 1761312338603556929, 
1.3757541190677105, -0.16962030556264585, 0.2282393680826957, 1761312338653435977, 
1.3668639580567685, -0.17548969496162123, 0.20754104157395536, 1761312338704130916, 
1.3580218830525566, -0.17423779892791896, 0.2086667970682728, 1761312338755208773, 
1.351161375277271, -0.17673262317724875, 0.18162186307740616, 1761312338793247579, 
1.3335011748936447, -0.17766002497237843, 0.28091539176679114, 1761312338894183455, 
1.3131956757901604, -0.1784326156847727, 0.42490330839632034, 1761312339005813050, 
1.294228892086026, -0.18736160405191582, 0.4137844639483688, 1761312339104176990, 
1.276915957335896, -0.1925160137003717, 0.3659771126135553, 1761312339194250243, 
1.253078977545074, -0.19489975314760705, 0.4029046234002525, 1761312339314888832, 
1.2368976246062122, -0.20171501106466305, 0.37527647912739004, 1761312339393500141, 
1.2148683882015796, -0.20247283884310618, 0.35057511034337413, 1761312339504141074, 
1.196761743860261, -0.20007130321467576, 0.3661428713661327, 1761312339594207328, 
1.176864053547539, -0.2002260302561207, 0.3406315378811339, 1761312339693987578, 
1.154030659233459, -0.20317737308275402, 0.37061326437295394, 1761312339804326011, 
1.133545175762405, -0.20599517501615888, 0.3641869479859608, 1761312339904230480, 
1.1151252472759177, -0.20597724744213908, 0.3214378863089537, 1761312339993257027, 
1.0943791586953453, -0.2068820252511382, 0.31644787830785903, 1761312340093547372, 
1.071675066548721, -0.2056950851979233, 0.3466509906112999, 1761312340204553601, 
1.0507861778684786, -0.20709585326328916, 0.3387937308368244, 1761312340304184947, 
1.0329398156242404, -0.20285965833531244, 0.3008004530017302, 1761312340395211110, 
1.0123234764011486, -0.20260373243189805, 0.2935027141375889, 1761312340493783154, 
0.9898276518256549, -0.2058337637799855, 0.31815780907105423, 1761312340604864010, 
0.9696708153212373, -0.20272927228976667, 0.31264234763107207, 1761312340704187649, 
0.951068095626789, -0.20463042564136866, 0.27575886104119124, 1761312340794352108, 
0.9305124931597809, -0.20617691093295729, 0.27077264652722455, 1761312340894120144, 
0.9095485985578721, -0.19905247335631554, 0.2915538565414386, 1761312341003266735, 
0.8905349326990355, -0.18933808772003052, 0.28813123505697974, 1761312341105159223, 
0.8738106443316764, -0.1871867170461104, 0.2553051031124229, 1761312341194227997, 
0.8556851821016325, -0.18540216134103482, 0.24640799651717357, 1761312341293254722, 
0.8379524971375346, -0.18017100592372615, 0.2555105508313901, 1761312341393266512, 
0.8186841641930677, -0.17551232126474986, 0.2649603311688191, 1761312341504183375, 
0.8034532083311737, -0.17144952363317867, 0.24717111866006658, 1761312341594211300, 
0.7837661565096136, -0.16723127528164772, 0.2515849386658432, 1761312341713323048, 
0.7699685580636962, -0.15849376220477804, 0.24757750183193275, 1761312341804273043, 
0.7540638207182273, -0.15547287064053916, 0.22019717448704504, 1761312341904151815, 
0.7400705321978045, -0.15645360710015266, 0.21615538789864136, 1761312341995214353, 
0.7248770761340397, -0.15372361893382253, 0.2106531992008124, 1761312342094014018, 
0.7088468035576575, -0.1494441817241594, 0.22745611518253542, 1761312342204485399, 
0.6944039119926522, -0.14523507828933097, 0.22327180050892262, 1761312342303843335, 
0.6818450857394365, -0.14207983558557843, 0.197918402729389, 1761312342394326463, 
0.6653237209436788, -0.1384427185840936, 0.21449464058479203, 1761312342513970203, 
0.6532439440584329, -0.1363612619683799, 0.20940967708266756, 1761312342603692932, 
0.6401350870714163, -0.13253119452981937, 0.1863013228001049, 1761312342704199499, 
0.6287583738609249, -0.1277044730873042, 0.1840773809171866, 1761312342795226982, 
0.616239644088811, -0.12479752977076261, 0.18048976833529556, 1761312342895687058, 
0.6024087391726412, -0.12514462432424014, 0.1944513781244521, 1761312343005739775, 
0.5904485001091846, -0.12357067616361075, 0.1886149811190377, 1761312343104205444, 
0.5796712672239375, -0.11991940810826807, 0.16795643671446392, 1761312343195250337, 
0.5679171606756592, -0.11723017435222255, 0.1671095757892121, 1761312343296502366, 
0.5555540599327572, -0.11487330369492316, 0.17885180828265979, 1761312343405275992, 
0.5448280167516687, -0.11211317170780512, 0.17165361245322597, 1761312343502285128, 
0.5344706003800545, -0.11085593089518007, 0.15547274928815735, 1761312343595473863, 
0.5239937962197178, -0.10785372092175402, 0.1550262675051325, 1761312343695670023, 
0.5125706044098196, -0.104264961889774, 0.1650132010177872, 1761312343805543277, 
0.5024383874087894, -0.10439211211696145, 0.15893190990907308, 1761312343902208843, 
0.492818139105413, -0.10459344199246416, 0.14236928800114987, 1761312343994383609, 
0.4810123247267792, -0.10223463938816993, 0.15509341747436392, 1761312344112324253, 
0.4720163908513208, -0.09843425189076287, 0.15246725022245414, 1761312344205287343, 
0.4626368247843112, -0.09629242726599369, 0.13509310624385296, 1761312344303178805, 
0.45425596691054637, -0.09390248821748357, 0.13125097120900595, 1761312344394285980, 
0.44508924979477515, -0.09162396964261788, 0.1304468999311911, 1761312344494733313, 
0.43541235029881126, -0.08979052466431417, 0.14015692574477948, 1761312344604297040, 
0.4267788350946548, -0.08780083987806232, 0.1362720015286248, 1761312344703214979, 
0.41895871106088467, -0.08649530947577491, 0.12180927554995322, 1761312344794453205, 
0.4105500011883646, -0.0849663938427592, 0.1200246833737353, 1761312344894293341, 
0.4016500191906721, -0.08294227790679005, 0.12854814251579594, 1761312345003277850, 
0.39369342152752224, -0.08065505269798831, 0.125944969600839, 1761312345103175760, 
0.38655942785521585, -0.07857020965374456, 0.11343761963318505, 1761312345195235451, 
0.3787900494337486, -0.07782703638160993, 0.1109563380646869, 1761312345294637764, 
0.37032383877897, -0.0779720641726445, 0.11824972631702133, 1761312345403481475, 
0.3631731566950235, -0.07510161302701301, 0.11544577842763337, 1761312345502220472, 
0.35647207706824013, -0.0722303835573804, 0.10450456211780752, 1761312345595238406, 
0.3493875191031516, -0.07169814153424156, 0.10278922941761634, 1761312345694523709, 
0.3416806062532572, -0.07110670307916417, 0.10897096246497869, 1761312345803289538, 
0.3348446877343098, -0.06999419190116685, 0.10651542038922575, 1761312345902173753, 
0.3285426910119528, -0.06877154177397643, 0.0959848810475529, 1761312345994291306, 
0.3219646015426002, -0.06709525364367201, 0.09465390593937227, 1761312346094295772, 
0.31467751243594305, -0.06596781075369856, 0.1014176528814452, 1761312346204443087, 
0.3083327221328037, -0.06552209964799971, 0.09824438679674016, 1761312346302225937, 
0.30282914502655145, -0.06202705002410733, 0.0883249110881425, 1761312346395242729, 
0.2966579636129717, -0.06068446291197818, 0.08725499273457275, 1761312346494455694, 
0.29001475827354706, -0.06134018039399908, 0.09297791296506916, 1761312346604298868, 
0.2839522669863539, -0.05997956875225225, 0.0921851731771288, 1761312346706223503, 
0.2786446639781624, -0.05988939641400727, 0.08097532357760943, 1761312346794245416, 
0.2732125015757375, -0.057265792139037035, 0.07864359043165388, 1761312346894408961, 
0.2671303242652537, -0.05457946206220011, 0.08636124146454205, 1761312347005143000, 
0.2617958708123316, -0.05407461254210948, 0.08461037421463782, 1761312347105370917, 
0.25694850920477164, -0.05383087814146491, 0.07437155441564729, 1761312347194413768, 
0.2518112050231063, -0.05293521840453137, 0.07278991381413302, 1761312347294299309, 
0.24619055681228869, -0.05126361567402196, 0.07922777642341303, 1761312347404302497, 
0.24113534099248693, -0.05042456801626145, 0.07820357887467715, 1761312347505907084, 
0.236878638353379, -0.04887278158311597, 0.06890847441203402, 1761312347594603637, 
0.23206177932564226, -0.04815339988664371, 0.06688679854242065, 1761312347694300499, 
0.22671036870867192, -0.04838492533264763, 0.07309138604007909, 1761312347804741791, 
0.2221831454339616, -0.0469522932238809, 0.07151754453790075, 1761312347904351130, 
0.21827312863660076, -0.04436482431224778, 0.06336481105860084, 1761312347994693767, 
0.21372430498152642, -0.044468054587074576, 0.062138861635657495, 1761312348094325775, 
0.20889763214549473, -0.04472498897189836, 0.06724456729337226, 1761312348204539562, 
0.20456612385215792, -0.043547682831872755, 0.06593152739242693, 1761312348304570617, 
0.20087348619313145, -0.04217568098952877, 0.05835782580482339, 1761312348394525849, 
0.19707399170930584, -0.0395642263911571, 0.057159022378382246, 1761312348494305827, 
0.19263379192850696, -0.039203061734126715, 0.061976714949949906, 1761312348604409630, 
0.18866395805012445, -0.03986690068663913, 0.060973288806881965, 1761312348705150460, 
0.18525950836525384, -0.03878518435798563, 0.053807841075012866, 1761312348794356331, 
0.18165543299178516, -0.037108851262598344, 0.05254939047653526, 1761312348894320317, 
0.1775172368971622, -0.036773414875881365, 0.05725690184909699, 1761312349004692546, 
0.1738929587157898, -0.03686572074368108, 0.056074361942751276, 1761312349104704776, 
0.1706188016076062, -0.036327444135660095, 0.04957206959795266, 1761312349194613297, 
0.16703450167818593, -0.03618402741886245, 0.04849629369071879, 1761312349294311454, 
0.16337889833911118, -0.03455260080726798, 0.052598488289793764, 1761312349404573807, 
0.15978113088599455, -0.03455398249249068, 0.051550675736597065, 1761312349504638875, 
0.15702395746982042, -0.03329721183929321, 0.04562965692219654, 1761312349594624530, 
0.15387878493487878, -0.031085839031580995, 0.0446520250556343, 1761312349694371422, 
0.15045015419993277, -0.03132787644076833, 0.04842047851392375, 1761312349804530998, 
0.147458664112856, -0.030536834776672975, 0.04744768623544388, 1761312349904415637, 
0.14489264019598586, -0.02922849403118604, 0.042043281368446095, 1761312349994427759, 
0.1418456119119756, -0.02945361779700502, 0.041301746365278606, 1761312350094659947, 
0.1387680788270054, -0.029219532011254365, 0.04467598913430145, 1761312350204417533, 
0.1359225635305704, -0.028270854108462026, 0.043651337884330704, 1761312350304251969, 
0.13351017164525816, -0.02761506695894487, 0.038797904572313066, 1761312350394509778, 
0.13083210483882718, -0.02675221997832554, 0.038079759928218694, 1761312350494524789, 
0.1278340199494811, -0.02704144522451777, 0.041141228297639575, 1761312350604319645, 
0.12504238792385183, -0.027618483957168385, 0.040240140818230824, 1761312350704268068, 
0.12246444110579326, -0.028109104907447672, 0.03586048809594337, 1761312350795401901, 
0.11978954512268926, -0.02766125381770944, 0.03490705936506711, 1761312350894343777, 
0.11704660035884795, -0.02715206663655956, 0.035845598049494255, 1761312350994931762, 
0.11393287154571168, -0.027860417299968528, 0.03683548234497551, 1761312351104370778, 
0.1115026801527184, -0.027732811339310943, 0.03414543631189542, 1761312351194331562, 
0.10886885253515673, -0.026663347994845602, 0.03176854804055469, 1761312351294428388, 
0.10593040380374372, -0.02650787080183936, 0.03428437413756354, 1761312351404470518, 
0.10322145418802452, -0.02679263674656719, 0.03352141329276426, 1761312351505241157, 
0.10059388123594618, -0.027405363951410404, 0.030177462002486142, 1761312351599323639, 
