odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.1698535531759262, -0.09004483371973038, -0.8675441173223695, 0.10331642913891, -0.2580401599407196, 0.23472125699252464, -0.007687160464280042, -0.8625929307474914, 1763138724884874573, 
0.18334150314331055, -0.1079915314912796, -0.9166695138796762, 0.11055565099424465, -0.2224855124950409, 0.25537286644727974, -0.016712799332458096, -0.9001576769090951, 1763138725092413950, 
0.1894104778766632, -0.11650113761425018, -0.9368271292637503, 0.10749413913846484, -0.22160474956035614, 0.26501345453589237, -0.028857115442045226, -0.9240943678189224, 1763138725188935267, 
0.19505372643470764, -0.1249380111694336, -0.9554988840177848, 0.10100557931618594, -0.18678465485572815, 0.2722238316049936, -0.046679306127430466, -0.940444164901042, 1763138725284686422, 
0.20735131204128265, -0.14339500665664673, -0.9804901068773317, 0.10468112613003251, -0.10206879675388336, 0.2862038253635889, -0.058823523396479914, -0.9578519540472964, 1763138725492291701, 
0.21827925741672516, -0.1603945642709732, -0.9977426752895221, 0.10402061703789829, -0.02762031927704811, 0.29052438964327987, -0.05988027763019057, -0.9701671257156725, 1763138725685020280, 
0.223550483584404, -0.16859003901481628, -0.9970650110481517, 0.10362053178577146, 0.014294062741100788, 0.2988368665318693, -0.07917585976460072, -0.9659251249847038, 1763138725781042056, 
0.22991961240768433, -0.17837539315223694, -0.9970650110481517, 0.1020765995083226, 0.0, 0.3086877513924695, -0.08383169160971364, -0.9684038443145768, 1763138725893979997, 
0.2351236790418625, -0.18646754324436188, -0.9955444679247173, 0.10139636943173427, 0.02388216368854046, 0.3166760870377474, -0.0985547423585472, -0.9669643434402525, 1763138725988662915, 
0.24042856693267822, -0.19438421726226807, -0.991437654475095, 0.09890980546198219, 0.038839761167764664, 0.32605743156777606, -0.10363502524328151, -0.9587985603409417, 1763138726085176368, 
0.2518656849861145, -0.211541086435318, -0.9804712967380657, 0.09668264801830707, 0.04975813627243042, 0.3322575762643008, -0.11781738431683714, -0.9519263721737168, 1763138726294772279, 
0.25707635283470154, -0.21900717914104462, -0.9750412719910057, 0.09659420338397577, 0.05523722618818283, 0.34069983201199466, -0.1313866531127494, -0.9417103769315094, 1763138726388560273, 
0.26220467686653137, -0.22682633996009827, -0.9680392713639459, 0.09623805385575371, 0.06787736713886261, 0.34864479647605273, -0.14463658354850878, -0.9319153144056797, 1763138726484884627, 
0.27365806698799133, -0.24321845173835754, -0.9560082062196604, 0.09577294774015511, 0.04975583776831627, 0.3599503950587951, -0.15843331453099796, -0.921913773279803, 1763138726692732190, 
0.2788233160972595, -0.2504797875881195, -0.9522609095428284, 0.09356081205331765, 0.04718691483139992, 0.3681147693274158, -0.17025348662704703, -0.919404946532195, 1763138726788182887, 
0.2841924726963043, -0.25759559869766235, -0.9483754311972441, 0.09026883671632573, 0.0319792702794075, 0.37539951877202227, -0.18577982908059432, -0.9149426400543608, 1763138726885561857, 
0.2953873872756958, -0.27315881848335266, -0.9403560168922673, 0.09286339417857582, 0.030621567741036415, 0.3850487321986968, -0.1969689994731681, -0.9060588571422699, 1763138727092164922, 
0.2995784878730774, -0.27919521927833557, -0.9389655088529456, 0.08883938094519599, 0.02352132275700569, 0.3952467618169188, -0.2040022985535461, -0.9046597768378487, 1763138727172369939, 
0.3055812120437622, -0.28734782338142395, -0.9369541950565222, 0.0906480655954839, 0.009903880767524242, 0.40330190417415296, -0.21098717348919446, -0.9064672129645034, 1763138727285225121, 
0.3165489137172699, -0.3020734190940857, -0.9322947266438998, 0.08936938052672705, 0.022327113896608353, 0.4094418730938384, -0.21975214158621686, -0.8980474219991058, 1763138727492494282, 
0.3212997615337372, -0.30832159519195557, -0.9291432946273304, 0.07830359856172085, 0.03312588110566139, 0.41710144826102, -0.21986197112302608, -0.8959079764047824, 1763138727588796540, 
0.326212614774704, -0.31544333696365356, -0.9258913325060212, 0.08719861090342215, 0.03884671628475189, 0.4279726816472028, -0.2367190311180253, -0.8902945261326652, 1763138727686963918, 
0.3366466462612152, -0.32934755086898804, -0.9237114416402126, 0.08621664751387718, 0.010724919848144054, 0.4322750407887139, -0.2414687803752954, -0.8947995288907591, 1763138727892521884, 
0.3408213257789612, -0.3344382047653198, -0.9228901312821943, 0.08153667067155217, 0.016893144696950912, 0.4419960682384418, -0.25013966498712487, -0.8932780188005911, 1763138727973009435, 
0.3464212119579315, -0.3418343663215637, -0.9222888251851905, 0.08301836119385334, -7.4447470979066566e-06, 0.4473113532013653, -0.2658707333626378, -0.8844590189287176, 1763138728084943204, 
0.3563513457775116, -0.3557545244693756, -0.9209235402761801, 0.08390417159143357, 0.0, 0.4571133122492863, -0.27244399464642516, -0.8865501786584031, 1763138728292243752, 
0.3612435758113861, -0.3618011772632599, -0.9204472449411376, 0.0811545099332013, 0.007470025680959225, 0.462449694916197, -0.2788778126555638, -0.8848259074920931, 1763138728388505552, 
0.3657355010509491, -0.3676934242248535, -0.9193363103704204, 0.07420651460972567, 0.0, 0.4714427593701603, -0.29719667176003356, -0.8889324960136019, 1763138728484779389, 
0.3753681182861328, -0.38090524077415466, -0.9202255464712868, 0.07958808240111137, -0.007888472639024258, 0.4804657644548061, -0.3037494299324547, -0.8948430755571434, 1763138728692311970, 
0.3791610300540924, -0.38566794991493225, -0.9202256209386905, 0.07375118207251391, -1.231787337019341e-06, 0.4865201163515338, -0.30953696134167735, -0.8888520484205209, 1763138728772758482, 
0.3844562768936157, -0.392342209815979, -0.9202255464712868, 0.07730791022912499, 0.0, 0.48970618130271837, -0.3133839603793763, -0.8815577232729213, 1763138728885020152, 
0.3887549638748169, -0.39817604422569275, -0.9202255464712868, 0.07567911543049378, 1.2433354186214274e-06, 0.5015802526072413, -0.3291437511850847, -0.8860672931321246, 1763138728980755340, 
0.39315131306648254, -0.40412017703056335, -0.9202255464712868, 0.0752338375299924, 1.2324774161243113e-06, 0.5054958600565734, -0.3316543180747756, -0.9009434409705654, 1763138729076767284, 
0.402774840593338, -0.416506290435791, -0.9202256209386905, 0.07341259675617434, -1.237011360899487e-06, 0.5119933389087319, -0.33897122363499177, -0.8919656732427109, 1763138729285015752, 
0.4069167971611023, -0.4221164584159851, -0.9198653445329115, 0.07129512919127287, 0.007378314156085253, 0.5178861190867182, -0.35038755952770584, -0.8858749180717752, 1763138729381049006, 
0.41607800126075745, -0.43401068449020386, -0.9215189607923405, 0.07099058628987961, -0.022530363872647285, 0.523957484302665, -0.353316062422225, -0.8898620328203808, 1763138729589008416, 
0.420070618391037, -0.43963512778282166, -0.9237849396540465, 0.0722728622118269, -0.035904381424188614, 0.5319088896183651, -0.3622272038820744, -0.8937973332928564, 1763138729685072665, 
0.4243798553943634, -0.44508254528045654, -0.9244159381633933, 0.07045962935703602, -0.013083631172776222, 0.5399648370257968, -0.37273698522885934, -0.8979647030962767, 1763138729780827233, 
0.43303003907203674, -0.4571702778339386, -0.9287844403923803, 0.06974744109685918, -0.04006434231996536, 0.5426563498983098, -0.37740425561804647, -0.8939311946522327, 1763138729989131117, 
0.43703824281692505, -0.4624207019805908, -0.9298283327835459, 0.06920823208180907, -0.02168549783527851, 0.5505256483124225, -0.3854158252896342, -0.8950515106530511, 1763138730084459185, 
0.4408038556575775, -0.46761372685432434, -0.9319656763440934, 0.06778811945223524, 0.0, 0.5552950221961341, -0.395658251350109, -0.9067806193301944, 1763138730181553732, 
0.4450713098049164, -0.47364556789398193, -0.933964583660537, 0.06771948905801223, -0.011285209096968174, 0.5641441288689967, -0.3989764439062245, -0.9014382964029352, 1763138730292499318, 
0.4527001976966858, -0.4835231602191925, -0.933964583660537, 0.06507306263374925, 0.0, 0.569742843922559, -0.40733312689817835, -0.8980783399915071, 1763138730484461562, 
0.4563475251197815, -0.48861029744148254, -0.9324500708790666, 0.06660966060079035, 0.012628389522433281, 0.5764711909101031, -0.409489402576889, -0.8979389349436955, 1763138730581394303, 
0.4606715142726898, -0.49423080682754517, -0.9329814465282205, 0.06288055339534161, 0.0, 0.5765944586482451, -0.41662015920934914, -0.8953418617447539, 1763138730692479595, 
0.4678470492362976, -0.5038265585899353, -0.9318175342370295, 0.05946302540443863, 0.01589278317987919, 0.586653331022884, -0.42509037945490064, -0.891405758089372, 1763138730884371328, 
0.4713239073753357, -0.50895094871521, -0.932626669973626, 0.06008766921696577, -0.016427602618932724, 0.5940222995443614, -0.4390140851767123, -0.8953839091514222, 1763138730981774615, 
